3.89,1183.00,5.00,5.00,0.00,0.00,0.00,0.00
3.96,1179.00,5.00,5.00,0.00,0.00,0.00,0.00
3.98,1182.00,5.00,5.00,0.00,0.00,0.00,0.00
4.08,1185.00,5.00,5.00,0.00,0.00,0.00,0.00
4.10,1182.00,5.00,5.00,0.00,0.00,0.00,0.00
4.11,1184.00,5.00,5.00,0.00,0.00,0.00,0.00
4.22,1183.00,5.00,5.00,0.00,0.00,0.00,0.00
4.32,1185.00,5.00,5.00,0.00,0.00,0.00,0.00
4.37,1185.00,5.00,5.00,0.00,0.00,0.00,0.00
4.45,1186.00,5.00,5.00,0.00,0.00,0.00,0.00
4.45,1187.00,5.00,5.00,0.00,0.00,0.00,0.00
4.46,1184.00,5.00,5.00,0.00,0.00,0.00,0.00
4.59,1187.00,5.00,5.00,0.00,0.00,0.00,0.00
4.63,1185.00,5.00,5.00,0.00,0.00,0.00,0.00
4.63,1187.00,5.00,5.00,0.00,0.00,0.00,0.00
4.65,1186.00,5.00,5.00,0.00,0.00,0.00,0.00
4.70,1187.00,5.00,5.00,0.00,0.00,0.00,0.00
4.71,1186.00,5.00,5.00,0.00,0.00,0.00,0.00
4.71,1186.00,5.00,5.00,0.00,0.00,0.00,0.00
4.75,1185.00,5.00,5.00,0.00,0.00,0.00,0.00
4.76,1187.00,5.00,5.00,0.00,0.00,0.00,0.00
4.80,1187.00,5.00,5.00,0.00,0.00,0.00,0.00
4.81,1187.00,5.00,5.00,0.00,0.00,0.00,0.00
4.85,1188.00,5.00,5.00,0.00,0.00,0.00,0.00
4.94,1188.00,5.00,5.00,0.00,0.00,0.00,0.00
5.00,1188.00,5.00,5.00,0.00,0.00,0.00,0.00
5.02,1189.00,5.00,5.00,0.00,0.00,0.00,0.00
5.06,1189.00,5.00,5.00,0.00,0.00,0.00,0.00
5.12,1189.00,5.00,5.00,0.00,0.00,0.00,0.00
5.24,1190.00,5.00,5.00,0.00,0.00,0.00,0.00
5.29,1187.00,5.00,5.00,0.00,0.00,0.00,0.00
5.31,1189.00,5.00,5.00,0.00,0.00,0.00,0.00
5.33,1190.00,5.00,5.00,0.00,0.00,0.00,0.00
5.44,1192.00,5.00,5.00,0.00,0.00,0.00,0.00
5.46,1189.00,5.00,5.00,0.00,0.00,0.00,0.00
5.58,1190.00,5.00,5.00,0.00,0.00,0.00,0.00
5.68,1191.00,5.00,5.00,0.00,0.00,0.00,0.00
5.71,1192.00,5.00,5.00,0.00,0.00,0.00,0.00
5.72,1191.00,5.00,5.00,0.00,0.00,0.00,0.00
5.81,1191.00,5.00,5.00,0.00,0.00,0.00,0.00
5.81,1193.00,5.00,5.00,0.00,0.00,0.00,0.00
5.94,1193.00,5.00,5.00,0.00,0.00,0.00,0.00
5.98,1196.00,5.00,5.00,0.00,0.00,0.00,0.00
5.99,1194.00,5.00,5.00,0.00,0.00,0.00,0.00
6.00,1196.00,5.00,5.00,0.00,0.00,0.00,0.00
6.05,1195.00,5.00,5.00,0.00,0.00,0.00,0.00
6.06,1197.00,5.00,5.00,0.00,0.00,0.00,0.00
6.06,1196.00,5.00,5.00,0.00,0.00,0.00,0.00
6.06,1196.00,5.00,5.00,0.00,0.00,0.00,0.00
6.11,1196.00,5.00,5.00,0.00,0.00,0.00,0.00
6.13,1194.00,5.00,5.00,0.00,0.00,0.00,0.00
6.15,1194.00,5.00,5.00,0.00,0.00,0.00,0.00
6.21,1196.00,5.00,5.00,0.00,0.00,0.00,0.00
6.29,1196.00,5.00,5.00,0.00,0.00,0.00,0.00
6.36,1197.00,5.00,5.00,0.00,0.00,0.00,0.00
6.38,1197.00,5.00,5.00,0.00,0.00,0.00,0.00
6.42,1197.00,5.00,5.00,0.00,0.00,0.00,0.00
6.48,1197.00,5.00,5.00,0.00,0.00,0.00,0.00
6.52,1198.00,5.00,5.00,0.00,0.00,0.00,0.00
6.59,1198.00,5.00,5.00,0.00,0.00,0.00,0.00
6.62,1196.00,5.00,5.00,0.00,0.00,0.00,0.00
6.68,1198.00,5.00,5.00,0.00,0.00,0.00,0.00
6.81,1200.00,5.00,5.00,0.00,0.00,0.00,0.00
6.82,1198.00,5.00,5.00,0.00,0.00,0.00,0.00
6.93,1199.00,5.00,5.00,0.00,0.00,0.00,0.00
6.97,1201.00,5.00,5.00,0.00,0.00,0.00,0.00
7.03,1199.00,5.00,5.00,0.00,0.00,0.00,0.00
7.06,1199.00,5.00,5.00,0.00,0.00,0.00,0.00
7.15,1201.00,5.00,5.00,0.00,0.00,0.00,0.00
7.16,1202.00,5.00,5.00,0.00,0.00,0.00,0.00
7.29,1201.00,5.00,5.00,0.00,0.00,0.00,0.00
7.33,1200.00,5.00,5.00,0.00,0.00,0.00,0.00
7.34,1202.00,5.00,5.00,0.00,0.00,0.00,0.00
7.36,1201.00,5.00,5.00,0.00,0.00,0.00,0.00
7.36,1202.00,5.00,5.00,0.00,0.00,0.00,0.00
7.39,1200.00,5.00,5.00,0.00,0.00,0.00,0.00
7.41,1203.00,5.00,5.00,0.00,0.00,0.00,0.00
7.41,1203.00,5.00,5.00,0.00,0.00,0.00,0.00
7.46,1204.00,5.00,5.00,0.00,0.00,0.00,0.00
7.46,1201.00,5.00,5.00,0.00,0.00,0.00,0.00
7.50,1203.00,5.00,5.00,0.00,0.00,0.00,0.00
7.56,1204.00,5.00,5.00,0.00,0.00,0.00,0.00
7.64,1204.00,5.00,5.00,0.00,0.00,0.00,0.00
7.72,1206.00,5.00,5.00,0.00,0.00,0.00,0.00
7.73,1206.00,5.00,5.00,0.00,0.00,0.00,0.00
7.73,1205.00,5.00,5.00,0.00,0.00,0.00,0.00
7.78,1205.00,5.00,5.00,0.00,0.00,0.00,0.00
7.83,1206.00,5.00,5.00,0.00,0.00,0.00,0.00
7.94,1208.00,5.00,5.00,0.00,0.00,0.00,0.00
7.95,1206.00,5.00,5.00,0.00,0.00,0.00,0.00
8.02,1207.00,5.00,5.00,0.00,0.00,0.00,0.00
8.17,1208.00,5.00,5.00,0.00,0.00,0.00,0.00
8.17,1208.00,5.00,5.00,0.00,0.00,0.00,0.00
8.24,1210.00,5.00,5.00,0.00,0.00,0.00,0.00
8.29,1208.00,5.00,5.00,0.00,0.00,0.00,0.00
8.39,1209.00,5.00,5.00,0.00,0.00,0.00,0.00
8.41,1208.00,5.00,5.00,0.00,0.00,0.00,0.00
8.50,1211.00,5.00,5.00,0.00,0.00,0.00,0.00
8.51,1211.00,5.00,5.00,0.00,0.00,0.00,0.00
8.64,1212.00,5.00,5.00,0.00,0.00,0.00,0.00
8.67,1212.00,5.00,5.00,0.00,0.00,0.00,0.00
8.68,1211.00,5.00,5.00,0.00,0.00,0.00,0.00
8.70,1211.00,5.00,5.00,0.00,0.00,0.00,0.00
8.71,1213.00,5.00,5.00,0.00,0.00,0.00,0.00
8.73,1211.00,5.00,5.00,0.00,0.00,0.00,0.00
8.75,1213.00,5.00,5.00,0.00,0.00,0.00,0.00
8.76,1212.00,5.00,5.00,0.00,0.00,0.00,0.00
8.78,1214.00,5.00,5.00,0.00,0.00,0.00,0.00
8.81,1212.00,5.00,5.00,0.00,0.00,0.00,0.00
8.85,1213.00,5.00,5.00,0.00,0.00,0.00,0.00
8.92,1214.00,5.00,5.00,0.00,0.00,0.00,0.00
8.93,1216.00,5.00,5.00,0.00,0.00,0.00,0.00
8.99,1215.00,5.00,5.00,0.00,0.00,0.00,0.00
9.09,1214.00,5.00,5.00,0.00,0.00,0.00,0.00
9.09,1215.00,5.00,5.00,0.00,0.00,0.00,0.00
9.13,1215.00,5.00,5.00,0.00,0.00,0.00,0.00
9.19,1216.00,5.00,5.00,0.00,0.00,0.00,0.00
9.28,1216.00,5.00,5.00,0.00,0.00,0.00,0.00
9.29,1218.00,5.00,5.00,0.00,0.00,0.00,0.00
9.37,1216.00,5.00,5.00,0.00,0.00,0.00,0.00
9.50,1218.00,5.00,5.00,0.00,0.00,0.00,0.00
9.53,1216.00,5.00,5.00,0.00,0.00,0.00,0.00
9.53,1218.00,5.00,5.00,0.00,0.00,0.00,0.00
9.65,1218.00,5.00,5.00,0.00,0.00,0.00,0.00
9.74,1218.00,5.00,5.00,0.00,0.00,0.00,0.00
9.75,1218.00,5.00,5.00,0.00,0.00,0.00,0.00
9.85,1222.00,5.00,5.00,0.00,0.00,0.00,0.00
9.86,1221.00,5.00,5.00,0.00,0.00,0.00,0.00
9.97,1222.00,5.00,5.00,0.00,0.00,0.00,0.00
9.98,1222.00,5.00,5.00,0.00,0.00,0.00,0.00
10.03,1222.00,5.00,5.00,0.00,0.00,0.00,0.00
10.06,1222.00,5.00,5.00,0.00,0.00,0.00,0.00
10.07,1222.00,5.00,5.00,0.00,0.00,0.00,0.00
10.07,1222.00,5.00,5.00,0.00,0.00,0.00,0.00
10.10,1221.00,5.00,5.00,0.00,0.00,0.00,0.00
10.11,1222.00,5.00,5.00,0.00,0.00,0.00,0.00
10.11,1222.00,5.00,5.00,0.00,0.00,0.00,0.00
10.13,1224.00,5.00,5.00,0.00,0.00,0.00,0.00
10.16,1222.00,5.00,5.00,0.00,0.00,0.00,0.00
10.21,1223.00,5.00,5.00,0.00,0.00,0.00,0.00
10.27,1224.00,5.00,5.00,0.00,0.00,0.00,0.00
10.33,1225.00,5.00,5.00,0.00,0.00,0.00,0.00
10.44,1226.00,5.00,5.00,0.00,0.00,0.00,0.00
10.45,1227.00,5.00,5.00,0.00,0.00,0.00,0.00
10.49,1227.00,5.00,5.00,0.00,0.00,0.00,0.00
10.54,1227.00,5.00,5.00,0.00,0.00,0.00,0.00
10.61,1226.00,5.00,5.00,0.00,0.00,0.00,0.00
10.64,1228.00,5.00,5.00,0.00,0.00,0.00,0.00
10.72,1227.00,5.00,5.00,0.00,0.00,0.00,0.00
10.76,1228.00,5.00,5.00,0.00,0.00,0.00,0.00
10.89,1227.00,5.00,5.00,0.00,0.00,0.00,0.00
10.89,1229.00,5.00,5.00,0.00,0.00,0.00,0.00
11.00,1228.00,5.00,5.00,0.00,0.00,0.00,0.00
11.10,1229.00,5.00,5.00,0.00,0.00,0.00,0.00
11.10,1229.00,5.00,5.00,0.00,0.00,0.00,0.00
11.20,1229.00,5.00,5.00,0.00,0.00,0.00,0.00
11.22,1233.00,5.00,5.00,0.00,0.00,0.00,0.00
11.27,1232.00,5.00,5.00,0.00,0.00,0.00,0.00
11.33,1231.00,5.00,5.00,0.00,0.00,0.00,0.00
11.34,1233.00,5.00,5.00,0.00,0.00,0.00,0.00
11.38,1234.00,5.00,5.00,0.00,0.00,0.00,0.00
11.41,1232.00,5.00,5.00,0.00,0.00,0.00,0.00
11.42,1234.00,5.00,5.00,0.00,0.00,0.00,0.00
11.42,1233.00,5.00,5.00,0.00,0.00,0.00,0.00
11.43,1234.00,5.00,5.00,0.00,0.00,0.00,0.00
11.45,1235.00,5.00,5.00,0.00,0.00,0.00,0.00
11.45,1232.00,5.00,5.00,0.00,0.00,0.00,0.00
11.52,1233.00,5.00,5.00,0.00,0.00,0.00,0.00
11.56,1232.00,5.00,5.00,0.00,0.00,0.00,0.00
11.63,1234.00,5.00,5.00,0.00,0.00,0.00,0.00
11.68,1236.00,5.00,5.00,0.00,0.00,0.00,0.00
11.79,1236.00,5.00,5.00,0.00,0.00,0.00,0.00
11.81,1236.00,5.00,5.00,0.00,0.00,0.00,0.00
11.84,1236.00,5.00,5.00,0.00,0.00,0.00,0.00
11.90,1235.00,5.00,5.00,0.00,0.00,0.00,0.00
11.94,1237.00,5.00,5.00,0.00,0.00,0.00,0.00
12.00,1238.00,5.00,5.00,0.00,0.00,0.00,0.00
12.02,1239.00,5.00,5.00,0.00,0.00,0.00,0.00
12.07,1236.00,5.00,5.00,0.00,0.00,0.00,0.00
12.25,1239.00,5.00,5.00,0.00,0.00,0.00,0.00
12.26,1240.00,5.00,5.00,0.00,0.00,0.00,0.00
12.36,1240.00,5.00,5.00,0.00,0.00,0.00,0.00
12.44,1241.00,5.00,5.00,0.00,0.00,0.00,0.00
12.46,1239.00,5.00,5.00,0.00,0.00,0.00,0.00
12.54,1244.00,5.00,5.00,0.00,0.00,0.00,0.00
12.55,1243.00,5.00,5.00,0.00,0.00,0.00,0.00
12.57,1244.00,5.00,5.00,0.00,0.00,0.00,0.00
12.57,1244.00,5.00,5.00,0.00,0.00,0.00,0.00
12.68,1244.00,5.00,5.00,0.00,0.00,0.00,0.00
12.73,1244.00,5.00,5.00,0.00,0.00,0.00,0.00
12.76,1247.00,5.00,5.00,0.00,0.00,0.00,0.00
12.76,1246.00,5.00,5.00,0.00,0.00,0.00,0.00
12.77,1244.00,5.00,5.00,0.00,0.00,0.00,0.00
12.77,1244.00,5.00,5.00,0.00,0.00,0.00,0.00
12.80,1246.00,5.00,5.00,0.00,0.00,0.00,0.00
12.80,1245.00,5.00,5.00,0.00,0.00,0.00,0.00
12.87,1243.00,5.00,5.00,0.00,0.00,0.00,0.00
12.91,1248.00,5.00,5.00,0.00,0.00,0.00,0.00
12.99,1246.00,5.00,5.00,0.00,0.00,0.00,0.00
13.03,1248.00,5.00,5.00,0.00,0.00,0.00,0.00
13.15,1247.00,5.00,5.00,0.00,0.00,0.00,0.00
13.17,1250.00,5.00,5.00,0.00,0.00,0.00,0.00
13.20,1248.00,5.00,5.00,0.00,0.00,0.00,0.00
13.25,1248.00,5.00,5.00,0.00,0.00,0.00,0.00
13.27,1247.00,5.00,5.00,0.00,0.00,0.00,0.00
13.29,1249.00,5.00,5.00,0.00,0.00,0.00,0.00
13.35,1249.00,5.00,5.00,0.00,0.00,0.00,0.00
13.42,1248.00,5.00,5.00,0.00,0.00,0.00,0.00
13.60,1250.00,5.00,5.00,0.00,0.00,0.00,0.00
13.62,1252.00,5.00,5.00,0.00,0.00,0.00,0.00
13.71,1252.00,5.00,5.00,0.00,0.00,0.00,0.00
13.75,1255.00,5.00,5.00,0.00,0.00,0.00,0.00
13.79,1254.00,5.00,5.00,0.00,0.00,0.00,0.00
13.81,1252.00,5.00,5.00,0.00,0.00,0.00,0.00
13.87,1256.00,5.00,5.00,0.00,0.00,0.00,0.00
13.90,1254.00,5.00,5.00,0.00,0.00,0.00,0.00
13.92,1255.00,5.00,5.00,0.00,0.00,0.00,0.00
14.03,1254.00,5.00,5.00,0.00,0.00,0.00,0.00
14.08,1258.00,5.00,5.00,0.00,0.00,0.00,0.00
14.08,1257.00,5.00,5.00,0.00,0.00,0.00,0.00
14.10,1258.00,5.00,5.00,0.00,0.00,0.00,0.00
14.13,1256.00,5.00,5.00,0.00,0.00,0.00,0.00
14.13,1257.00,5.00,5.00,0.00,0.00,0.00,0.00
14.14,1257.00,5.00,5.00,0.00,0.00,0.00,0.00
14.15,1257.00,5.00,5.00,0.00,0.00,0.00,0.00
14.22,1256.00,5.00,5.00,0.00,0.00,0.00,0.00
14.26,1259.00,5.00,5.00,0.00,0.00,0.00,0.00
14.34,1258.00,5.00,5.00,0.00,0.00,0.00,0.00
14.38,1259.00,5.00,5.00,0.00,0.00,0.00,0.00
14.50,1259.00,5.00,5.00,0.00,0.00,0.00,0.00
14.54,1261.00,5.00,5.00,0.00,0.00,0.00,0.00
14.55,1261.00,5.00,5.00,0.00,0.00,0.00,0.00
14.55,1261.00,5.00,5.00,0.00,0.00,0.00,0.00
14.60,1260.00,5.00,5.00,0.00,0.00,0.00,0.00
14.61,1260.00,5.00,5.00,0.00,0.00,0.00,0.00
14.70,1262.00,5.00,5.00,0.00,0.00,0.00,0.00
14.77,1261.00,5.00,5.00,0.00,0.00,0.00,0.00
14.95,1267.00,5.00,5.00,0.00,0.00,0.00,0.00
14.96,1265.00,5.00,5.00,0.00,0.00,0.00,0.00
14.98,1266.00,5.00,5.00,0.00,0.00,0.00,0.00
15.07,1264.00,5.00,5.00,0.00,0.00,0.00,0.00
15.14,1267.00,5.00,5.00,0.00,0.00,0.00,0.00
15.17,1266.00,5.00,5.00,0.00,0.00,0.00,0.00
15.18,1266.00,5.00,5.00,0.00,0.00,0.00,0.00
15.25,1267.00,5.00,5.00,0.00,0.00,0.00,0.00
15.27,1267.00,5.00,5.00,0.00,0.00,0.00,0.00
15.38,1268.00,5.00,5.00,0.00,0.00,0.00,0.00
15.41,1270.00,5.00,5.00,0.00,0.00,0.00,0.00
15.43,1270.00,5.00,5.00,0.00,0.00,0.00,0.00
15.45,1271.00,5.00,5.00,0.00,0.00,0.00,0.00
15.48,1270.00,5.00,5.00,0.00,0.00,0.00,0.00
15.48,1270.00,5.00,5.00,0.00,0.00,0.00,0.00
15.49,1271.00,5.00,5.00,0.00,0.00,0.00,0.00
15.50,1270.00,5.00,5.00,0.00,0.00,0.00,0.00
15.58,1270.00,5.00,5.00,0.00,0.00,0.00,0.00
15.62,1272.00,5.00,5.00,0.00,0.00,0.00,0.00
15.70,1272.00,5.00,5.00,0.00,0.00,0.00,0.00
15.73,1274.00,5.00,5.00,0.00,0.00,0.00,0.00
15.81,1276.00,5.00,5.00,0.00,0.00,0.00,0.00
15.86,1275.00,5.00,5.00,0.00,0.00,0.00,0.00
15.90,1274.00,5.00,5.00,0.00,0.00,0.00,0.00
15.91,1275.00,5.00,5.00,0.00,0.00,0.00,0.00
15.94,1275.00,5.00,5.00,0.00,0.00,0.00,0.00
15.96,1274.00,5.00,5.00,0.00,0.00,0.00,0.00
16.05,1276.00,5.00,5.00,0.00,0.00,0.00,0.00
16.12,1275.00,5.00,5.00,0.00,0.00,0.00,0.00
16.16,1280.00,5.00,5.00,0.00,0.00,0.00,0.00
16.32,1278.00,5.00,5.00,0.00,0.00,0.00,0.00
16.35,1280.00,5.00,5.00,0.00,0.00,0.00,0.00
16.42,1280.00,5.00,5.00,0.00,0.00,0.00,0.00
16.48,1280.00,5.00,5.00,0.00,0.00,0.00,0.00
16.48,1279.00,5.00,5.00,0.00,0.00,0.00,0.00
16.52,1280.00,5.00,5.00,0.00,0.00,0.00,0.00
16.60,1281.00,5.00,5.00,0.00,0.00,0.00,0.00
16.63,1282.00,5.00,5.00,0.00,0.00,0.00,0.00
16.73,1282.00,5.00,5.00,0.00,0.00,0.00,0.00
16.73,1284.00,5.00,5.00,0.00,0.00,0.00,0.00
16.78,1284.00,5.00,5.00,0.00,0.00,0.00,0.00
16.79,1284.00,5.00,5.00,0.00,0.00,0.00,0.00
16.84,1286.00,5.00,5.00,0.00,0.00,0.00,0.00
16.84,1284.00,5.00,5.00,0.00,0.00,0.00,0.00
16.84,1286.00,5.00,5.00,0.00,0.00,0.00,0.00
16.85,1286.00,5.00,5.00,0.00,0.00,0.00,0.00
16.93,1284.00,5.00,5.00,0.00,0.00,0.00,0.00
16.97,1286.00,5.00,5.00,0.00,0.00,0.00,0.00
17.06,1288.00,5.00,5.00,0.00,0.00,0.00,0.00
17.07,1290.00,5.00,5.00,0.00,0.00,0.00,0.00
17.08,1287.00,5.00,5.00,0.00,0.00,0.00,0.00
17.21,1289.00,5.00,5.00,0.00,0.00,0.00,0.00
17.26,1289.00,5.00,5.00,0.00,0.00,0.00,0.00
17.26,1290.00,5.00,5.00,0.00,0.00,0.00,0.00
17.27,1288.00,5.00,5.00,0.00,0.00,0.00,0.00
17.32,1290.00,5.00,5.00,0.00,0.00,0.00,0.00
17.36,1291.00,5.00,5.00,0.00,0.00,0.00,0.00
17.40,1290.00,5.00,5.00,0.00,0.00,0.00,0.00
17.47,1291.00,5.00,5.00,0.00,0.00,0.00,0.00
17.68,1294.00,5.00,5.00,0.00,0.00,0.00,0.00
17.71,1295.00,5.00,5.00,0.00,0.00,0.00,0.00
17.78,1295.00,5.00,5.00,0.00,0.00,0.00,0.00
17.78,1297.00,5.00,5.00,0.00,0.00,0.00,0.00
17.83,1295.00,5.00,5.00,0.00,0.00,0.00,0.00
17.88,1294.00,5.00,5.00,0.00,0.00,0.00,0.00
17.95,1298.00,5.00,5.00,0.00,0.00,0.00,0.00
17.98,1298.00,5.00,5.00,0.00,0.00,0.00,0.00
18.06,1298.00,5.00,5.00,0.00,0.00,0.00,0.00
18.07,1298.00,5.00,5.00,0.00,0.00,0.00,0.00
18.13,1299.00,5.00,5.00,0.00,0.00,0.00,0.00
18.13,1300.00,5.00,5.00,0.00,0.00,0.00,0.00
18.19,1298.00,5.00,5.00,0.00,0.00,0.00,0.00
18.19,1298.00,5.00,5.00,0.00,0.00,0.00,0.00
18.19,1299.00,5.00,5.00,0.00,0.00,0.00,0.00
18.19,1299.00,5.00,5.00,0.00,0.00,0.00,0.00
18.28,1299.00,5.00,5.00,0.00,0.00,0.00,0.00
18.32,1302.00,5.00,5.00,0.00,0.00,0.00,0.00
18.33,1304.00,5.00,5.00,0.00,0.00,0.00,0.00
18.41,1304.00,5.00,5.00,0.00,0.00,0.00,0.00
18.43,1305.00,5.00,5.00,0.00,0.00,0.00,0.00
18.56,1306.00,5.00,5.00,0.00,0.00,0.00,0.00
18.57,1307.00,5.00,5.00,0.00,0.00,0.00,0.00
18.60,1304.00,5.00,5.00,0.00,0.00,0.00,0.00
18.62,1306.00,5.00,5.00,0.00,0.00,0.00,0.00
18.62,1304.00,5.00,5.00,0.00,0.00,0.00,0.00
18.67,1306.00,5.00,5.00,0.00,0.00,0.00,0.00
18.75,1308.00,5.00,5.00,0.00,0.00,0.00,0.00
18.81,1307.00,5.00,5.00,0.00,0.00,0.00,0.00
19.03,1310.00,5.00,5.00,0.00,0.00,0.00,0.00
19.07,1312.00,5.00,5.00,0.00,0.00,0.00,0.00
19.08,1314.00,5.00,5.00,0.00,0.00,0.00,0.00
19.14,1311.00,5.00,5.00,0.00,0.00,0.00,0.00
19.17,1313.00,5.00,5.00,0.00,0.00,0.00,0.00
19.24,1313.00,5.00,5.00,0.00,0.00,0.00,0.00
19.30,1313.00,5.00,5.00,0.00,0.00,0.00,0.00
19.33,1315.00,5.00,5.00,0.00,0.00,0.00,0.00
19.38,1314.00,5.00,5.00,0.00,0.00,0.00,0.00
19.42,1314.00,5.00,5.00,0.00,0.00,0.00,0.00
19.47,1315.00,5.00,5.00,0.00,0.00,0.00,0.00
19.48,1315.00,5.00,5.00,0.00,0.00,0.00,0.00
19.53,1318.00,5.00,5.00,0.00,0.00,0.00,0.00
19.54,1318.00,5.00,5.00,0.00,0.00,0.00,0.00
19.54,1315.00,5.00,5.00,0.00,0.00,0.00,0.00
